random_var_0,random_var_1,random_var_2,random_var_3,random_var_4,random_var_5,random_var_6,random_var_7,random_var_8,random_var_9,random_var_10,random_var_11,random_var_12,random_var_13,random_var_14,random_var_15,random_var_16,random_var_17,random_var_18,random_var_19,cat_3,cat_5,cat_20,cat_200,num_2%,num_20%,num_90%,num_99%,weight_variable,sample variable,target,amount
0.22321959,-1.5724814,2.4466922,4.9224997,-1.1805918,0.93132627,-0.17911473,4.9137697,2.0933661,-0.178931,-4.2561393,0.09686099,0.027237289,5.536039,-0.021047374,1.9197893,1.1024151,1.115712,0.70487505,-0.6619269,3,nan,15.0,95,10.814992,88.57265,,,0.5249874,training,0,0.0
0.10705839,-2.7183578,0.20972487,1.38333,-0.55627066,0.94818544,2.1081684,-2.5992928,2.993525,-0.1643763,-2.52969,-0.57894176,-0.761642,-0.6950011,0.0060777157,0.7133253,0.014380833,-0.8884201,-1.7197938,-1.0939977,3,nan,13.0,40,10.631543,75.341324,,,0.96390027,training,0,0.0
2.458203,0.7289945,-0.9348739,1.724922,0.37735334,-0.2632472,0.14580408,0.2905814,2.9691136,0.733774,0.03272532,-5.8951716,-0.30098185,-0.027398417,-0.17843479,-4.4018736,-3.236126,3.065218,-0.14712466,4.3675833,3,nan,4.0,58,10.772826,25.27238,,,0.95110977,training,0,0.0
1.2610425,2.1573796,-0.39608967,-2.747434,-0.71157956,1.9146343,0.41025504,-1.0452207,-2.6870265,-3.9674401,3.0416656,-0.5340759,-1.3460902,-1.5525987,-0.2094045,2.9442995,4.101348,1.1382743,1.6289188,-0.12810501,1,nan,19.0,146,10.631107,69.566765,,,0.12030784,training,0,0.0
-1.2856408,0.7563096,1.2116638,-2.0802422,0.22492322,2.3738382,-0.81045395,-1.5195761,4.2830157,-3.8096793,1.1192394,2.767828,0.7110547,3.9738383,-0.21926309,-1.9101149,7.805959,-2.56511,0.54656917,-0.62602973,3,nan,6.0,175,10.89066,21.171312,,,0.351976,training,1,13890.091632184125
0.07798024,-0.6128397,0.9797043,-1.2889291,-1.9768041,-1.4252431,-3.1113622,-1.1801934,-1.2916074,3.5974267,-0.13677353,-2.7882192,0.02032534,-0.22072375,0.7418316,0.69467115,0.07350976,-0.4233128,-0.24326622,1.7928364,3,2.0,4.0,93,10.99276,68.32767,,,0.9689979,validation,0,0.0
-0.29174528,1.6964126,-1.3770143,-2.2207365,-0.44186646,3.4991832,-0.9112882,0.076899804,-0.75586873,0.2021237,2.4897351,-1.2919148,-0.8485407,0.07989067,-1.3987967,1.4151812,4.293946,0.3725216,0.43520927,3.9206645,2,nan,10.0,35,10.173769,15.251867,,,0.4443522,validation,0,0.0
-0.046131384,-1.2111748,-0.097788535,-1.0530235,1.000798,2.6723459,0.6873372,-0.09921008,-0.5624217,-0.45765245,-0.50832963,-1.6352293,-1.1413645,-1.1501187,-0.65213513,0.83467835,1.5268283,-2.3493197,0.8544319,2.7872865,2,nan,8.0,43,10.549389,,,,0.3737599,training,0,0.0
0.91969573,-2.428874,-1.21941,-0.49462396,0.32629117,-0.75545263,-2.3796823,1.3767835,-3.6504493,1.3525268,-4.0808735,-1.364953,0.7196688,0.6023102,0.8133359,1.5067831,-1.9456314,1.3492025,-0.3253739,-1.4206895,2,nan,14.0,124,10.119994,,,,0.258019,validation,0,0.0
0.9586687,-2.9377003,0.24617481,-1.8052446,0.8286148,1.6692505,-0.33194354,2.3892827,-3.047521,-3.287692,-0.23356874,0.99409497,-0.61962116,2.9048939,-0.15318343,1.4572418,-0.32612127,-0.48452556,-0.5797607,-0.5011377,2,nan,10.0,67,10.767146,62.586033,,,0.034928568,training,0,0.0
0.3624866,-0.06460119,0.18708177,-0.49517435,0.9657429,-2.560469,-0.53993326,-0.74107486,0.8840717,-0.2259805,-2.1173236,-0.7231751,-0.26708952,0.4815113,1.0309184,0.16650847,1.4024856,0.74893975,0.715337,-2.4005258,2,nan,3.0,30,10.228107,13.594434,,,0.8454238,training,0,0.0
-2.0061936,-2.1007612,-0.7398641,0.20115946,0.7806573,0.41476953,0.34596816,-1.8896449,0.8248462,1.648719,2.086486,-2.0612774,0.08422987,2.925871,-0.171337,1.1033374,-2.30014,-0.047550432,-0.7970358,-0.1943872,3,nan,3.0,125,10.110921,93.62236,,,0.07124552,training,0,0.0
0.0024085713,-1.5965152,-0.48736212,-3.0935624,-0.8960553,-0.45502377,-0.8332179,-0.041211855,-3.3924623,2.4731402,-2.5372894,-0.76894987,0.66673535,0.27032927,-1.108506,-0.6042709,-2.5133026,-0.9914132,-0.8969132,-1.8309623,3,nan,12.0,180,10.968822,67.70646,,,0.82012266,training,0,0.0
2.2184005,1.6240938,1.3334396,2.338613,0.085140646,0.06675431,-0.8323554,-0.3326783,-1.4641747,-0.72744435,-1.5590409,0.22680607,-0.0106840115,-1.277156,0.52243376,-0.38383776,0.25302655,-3.2573395,-0.7940822,-2.6084135,2,nan,13.0,13,10.447529,59.293682,37.908188,,0.50479764,validation,0,0.0
0.30431032,-4.380464,1.0785897,0.3333937,0.14477894,-2.677391,-1.8825213,-3.2514124,0.5497049,-0.8872095,0.3635873,-3.371556,0.4749047,-1.1521151,0.28131992,1.4363457,-1.4331152,-0.9997743,0.33332416,1.579382,1,nan,4.0,43,10.829943,93.8032,,,0.6104739,validation,1,11503.560068791605
0.007157532,0.15716316,-0.19137107,4.710898,0.5874212,1.0205921,2.6455798,5.076413,0.403968,2.200433,1.4164582,-1.932089,1.0078382,4.3568087,0.48334786,2.4762354,-3.020486,-0.6950035,-1.0120966,1.896078,2,nan,9.0,89,10.025977,75.579575,,,0.16863935,validation,0,0.0
0.2140441,-0.49121377,0.82606524,1.3871522,-0.14725249,-0.662955,-0.9136924,1.2741258,-1.3592721,0.75716275,-1.7444606,-1.1359823,-1.1655308,0.6709926,-0.57679355,1.5724365,-0.47926745,-0.07566654,0.8299029,-0.68924,2,nan,5.0,172,10.090511,,,,0.6791983,training,0,0.0
0.13766377,-2.9365184,-0.29881918,0.02242166,1.1473768,-2.0503845,-2.0699825,-3.8369944,0.4110152,2.9234278,-1.6927124,-0.41908672,2.2426283,-0.0020668604,1.6522835,0.122958265,-2.0039577,-1.235184,0.38804096,-2.4161959,2,nan,2.0,183,10.815226,42.493294,,,0.8170508,validation,0,0.0
-0.6372937,0.880894,0.30767098,0.71116805,0.6990469,-1.4916648,-2.2823515,-0.5133213,0.15650778,1.0118332,-1.172243,-0.24778686,0.30884764,0.21819822,-1.43639,0.97683924,1.1978246,3.484602,0.21349141,-1.2753379,3,nan,13.0,183,10.909364,,,,0.6110754,training,0,0.0
-0.7537012,-3.336679,1.2060694,-1.2081621,0.9467461,-2.10182,-0.813903,-3.9308176,0.64479387,-0.9720647,0.58376044,-3.8324294,1.8800449,0.3970907,-0.10612317,-0.5509727,-2.802787,0.9137414,-0.56223214,-0.68937767,2,nan,19.0,117,10.06824,54.806572,,,0.43749002,validation,1,10872.09398448199
-1.5109478,-2.5791154,0.57650965,-0.118043706,-1.3029908,-1.7540898,0.9447288,-0.5895831,-2.872197,1.3741894,0.22234067,-1.4203537,-0.87712044,-0.2764819,-0.78706115,1.6839545,-4.0749903,-4.5989423,0.533264,-1.5442652,2,nan,17.0,186,10.650275,57.186855,,,0.30843377,training,0,0.0
1.0591327,1.1756808,0.74076617,0.7417532,-1.2539829,-0.9226672,-0.33058637,-0.52337176,-0.19431359,1.3499017,-0.22970828,-0.4198397,0.5252554,-0.83870155,0.27045873,1.2858477,0.6409161,0.53800017,-0.7697977,-0.8107535,1,nan,6.0,17,10.553316,81.8677,,,0.90961736,training,0,0.0
-0.4451936,-2.666186,1.2844851,-2.8120265,-2.3091915,0.45127845,-2.364663,-1.9603853,0.10181536,-1.1395389,-2.886632,0.33039263,0.3440047,5.118541,1.2855539,-1.8040928,2.5017447,-4.8342533,0.47638226,-4.4836254,2,nan,16.0,154,,83.46206,,,0.43597844,training,1,11540.76840234013
0.4147518,-1.4657491,0.048448704,1.2304486,1.2465631,-4.8415823,-4.8431835,-10.219893,7.1968327,-0.40692946,4.9359784,0.0150638595,-1.6308072,-0.038682185,-0.0026271741,1.1071302,4.268175,2.0988085,0.55738044,-1.1240602,2,nan,4.0,3,10.424797,36.78774,,,0.70223576,training,1,8245.369540716458
-0.72671795,-2.635506,-0.2513409,2.7039344,1.6247942,-1.2884051,1.2073525,5.241891,0.28230202,-0.48601997,-0.56245923,1.9594221,0.20795073,4.157555,0.8381031,-2.2145617,-6.2387223,0.2851557,-0.5619291,0.07797552,3,nan,4.0,116,10.472604,,324.34326,,0.19340652,training,1,9330.781677430761
-0.13423055,-1.6901262,0.70089155,0.5574208,-0.878377,-1.3091832,-0.1500149,1.3394654,-3.1920364,1.3146744,-0.7468019,-1.928269,-1.8679907,0.61468154,-0.41607592,2.1387,-3.6957424,0.054398384,1.6223649,-0.90935963,3,nan,12.0,15,10.011484,19.768229,,,0.22021529,training,0,0.0
-0.26658687,-4.1752605,0.24001725,-1.4770554,0.8772384,-3.6293676,-3.5676777,-2.920638,-2.175065,1.44398,-4.608711,-0.762716,0.35333592,-0.69272643,-0.34420314,0.4420838,-1.963906,-0.74462575,-0.979552,-3.8286233,2,nan,nan,154,10.544945,3.019254,,,0.7031796,validation,0,0.0
-0.23651306,-2.1881042,1.0901247,3.3215964,-0.780266,0.73683566,-4.208619,-2.6317408,2.9468806,3.8486357,-5.607374,-0.3895714,-1.6329229,0.6721158,-0.46837693,-0.0804476,1.7329798,0.52324414,-2.19471,-0.74734014,1,nan,15.0,100,10.782401,56.25447,,,0.51483047,training,0,0.0
1.3667732,-4.12525,1.125507,1.2051255,-0.7349213,0.0025900968,-1.5472609,-0.9582007,-0.6725285,3.0752413,-2.722631,-0.86557794,1.3309245,1.7033838,-0.19039646,1.2329262,-2.9540308,-1.4726468,0.6906163,-1.0772362,3,nan,17.0,57,10.914464,69.65346,,,0.1374443,training,0,0.0
0.1507549,-2.9846249,0.5003028,1.7581308,0.13614152,-2.2253711,1.6438184,1.3639172,-0.9258379,0.46816456,0.10743258,-1.7271459,-1.2029908,1.7291723,1.254492,2.194966,-5.258828,1.1124943,0.4212083,-1.0282465,1,nan,7.0,178,10.046043,56.23991,,,0.9048879,training,0,0.0
-0.023618378,-0.7071033,1.7020676,2.6680112,1.1897392,-4.320627,0.49241775,3.228999,-3.4326613,-0.1810729,1.9013786,-4.804046,1.3360065,0.9754302,0.32866248,3.3723876,-4.683836,-1.0561198,0.4328463,0.53910965,3,nan,11.0,133,10.791777,84.71785,,,0.18689157,validation,0,0.0
-1.4411777,-2.189841,0.34038985,0.041825593,0.3027564,-0.15082136,0.42966518,7.820337,-5.538103,-0.8225016,0.95618963,-1.3055949,-0.26607683,2.8989434,-1.4870585,-0.97138053,-8.853715,3.4859135,-0.8929091,3.1010518,1,nan,12.0,50,10.439389,49.438328,,,0.5379177,training,0,0.0
-0.43930486,-1.3175111,0.9626256,-0.07052773,-1.1835991,-2.5142293,0.6974645,3.8201175,-5.453187,0.18187264,-0.62505114,-3.9044201,-0.9253813,0.8887599,-0.9187584,1.9935411,-5.200083,-1.1350782,0.35399202,-0.5519226,1,nan,6.0,18,10.704619,,,,0.14863938,training,0,0.0
0.92660105,-1.142074,1.343771,-0.0022785056,-1.0952985,2.1038246,1.6066879,1.1362855,0.78638923,0.21395294,-0.8826257,-2.2085197,-0.28996608,-0.39956006,0.10219211,-2.9114416,-2.2517035,-1.8841364,1.7176745,3.4467642,3,nan,17.0,194,10.609384,72.09571,,,0.7410048,training,0,0.0
-0.04218787,0.19329424,0.15941636,3.8075616,-0.07141924,-0.34879562,-2.4389591,-3.1070447,1.8699032,1.8943971,-2.0854793,-0.23495175,-0.35645255,-1.1736042,0.7366758,0.26547876,0.7417352,-0.402175,0.759872,-1.6885085,1,nan,nan,78,10.91416,,,,0.32732213,validation,0,0.0
0.81700784,0.31588152,0.06401057,-1.5911316,-0.94265735,0.21376376,-0.4170071,1.6081109,-3.9731932,-2.4783227,3.678121,-2.410036,0.6611122,1.7469405,-1.6804949,1.8128856,-1.907059,2.9590216,0.5489582,0.60552096,2,nan,2.0,51,10.67954,21.583866,48.20129,,0.050801013,training,0,0.0
2.4798725,-2.3894954,-0.8441521,-0.65166247,-0.12590781,0.8661544,0.31368443,-1.1842707,0.78653467,-1.362607,-1.2303528,0.52857745,-0.3647883,0.7988126,0.64238316,0.03415754,0.18164037,-0.21121013,-0.9732219,-1.0176485,3,nan,6.0,19,10.204578,61.78623,,,0.28259188,training,0,0.0
-1.0041457,0.5120739,-1.1505997,-1.41539,-0.2338754,-4.2104163,1.2633724,2.4323447,1.683839,-1.3430474,-0.015661981,-3.8789716,-0.23407213,-0.0078037153,0.22539802,-1.7897558,0.10721406,0.93434525,-0.5874576,2.8935823,2,nan,8.0,92,10.989694,,,,0.94919145,training,0,0.0
-0.7474311,-0.35193446,0.25824258,-1.7540108,-0.3748995,-1.9550519,-2.2498906,4.2150617,-1.8084173,-0.57860965,-0.35151383,-2.21539,0.43400243,4.159151,-0.117921695,1.0475817,1.9555641,0.19705525,0.59854454,1.5474838,3,nan,5.0,188,10.80836,,,,0.73840195,training,0,0.0
-1.3099301,-0.17094253,0.6597854,-0.9716286,-1.140774,3.968234,0.5466985,-3.212626,3.4591322,-1.6647661,-0.5213009,-0.30005452,-1.2250922,0.4503551,0.3335459,2.1826522,6.732882,1.6581767,-0.3102996,0.4103809,2,nan,20.0,135,10.05115,84.838234,,,0.70440954,training,0,0.0
0.6370394,-1.9685017,-1.3270473,-0.9775445,-1.1287663,0.055067483,-1.050704,-1.8131291,-2.1406338,-1.0791266,0.6289033,0.065039486,0.69262874,1.1837893,1.2559972,-0.38259247,-1.5996461,-4.233002,-0.34750754,-2.3706326,3,2.0,15.0,40,10.990246,55.42111,,,0.41913795,validation,0,0.0
0.3520457,1.3351699,1.2037023,-0.71442366,1.7854699,-1.9175898,0.32512188,2.758407,-1.228327,-0.49932557,-0.041810486,-1.6251465,-0.7929484,1.4494879,0.15737648,0.997232,0.98334235,0.19944207,-0.027376482,-0.16064858,1,nan,15.0,155,10.084373,,,,0.8813772,training,0,0.0
-1.5605704,0.3417259,-0.15241311,2.9999485,0.5504032,-1.4539093,-0.29425997,4.4496264,2.6220548,0.80395436,2.189809,1.8478698,-0.13163865,2.6463053,0.71575814,-3.5791261,-3.1790686,0.30675313,-0.21175249,3.8870158,3,nan,4.0,163,10.415975,68.51012,,,0.03541216,training,1,8464.887264540292
0.20807387,-2.1872706,0.31687006,-0.6244746,-1.1409159,0.0574336,0.5771115,7.530405,-3.696863,-3.285892,-1.3542086,-0.103631206,-0.118468046,2.5025592,0.72949845,-0.5322816,-4.2105713,3.7050252,-0.4945601,2.294152,2,nan,1.0,57,10.888049,,,,0.98798054,training,0,0.0
-0.33799833,-0.9011244,0.28509,3.5908659,0.23068336,1.5063117,-0.7655912,-4.45822,2.5690033,2.522488,-1.2926508,2.5531938,0.23124991,-0.601691,-0.3969952,-0.2313476,-0.24591997,-3.3296413,0.12977144,-3.0912683,2,nan,13.0,195,10.762114,85.01097,712.56305,,0.34597257,validation,0,0.0
1.0787003,0.64105594,-0.81645125,-1.4725184,0.91331506,2.0929875,2.340507,-2.3562005,1.9631386,0.49853313,0.9750768,-0.9012989,0.946222,-2.1252086,0.9057321,0.20802265,1.910992,0.17427917,0.09854332,1.7301868,1,nan,4.0,3,10.673047,22.30007,,,0.15778647,validation,0,0.0
1.1001438,-0.61471486,0.4011509,0.47180852,-1.15674,3.9087348,0.50448644,7.6956687,0.6271668,1.644594,-0.28189728,-2.8110242,0.10551418,4.2867703,0.54957163,-4.027951,-3.238901,2.3316612,1.3563566,8.466832,2,nan,14.0,39,10.53369,95.80395,700.11255,,0.93804497,training,0,0.0
-1.0213555,0.32935095,0.6409336,0.51340413,-1.4624555,-0.4139868,0.20830949,5.058213,-4.7233086,-2.3856966,1.6283693,-3.988231,1.0507044,-0.012050955,-1.0764874,-1.9409839,-6.6695576,2.342984,-0.5893249,3.2644289,1,nan,12.0,162,10.346976,,,,0.235104,validation,0,0.0
-1.4781511,-1.1081021,1.0742506,2.5309367,-0.47315037,1.3877841,-1.0002292,-3.1165464,-0.31103837,1.1602474,2.4699767,2.5338767,-1.1238028,-0.8756176,1.0822529,-1.9578389,-5.7186627,-0.061057847,0.818834,-1.2876308,1,nan,6.0,147,10.899944,,,,0.5753417,training,1,10126.73609815714
-0.39674988,-0.15948991,0.7755024,1.5262156,-2.2823877,0.6918513,-0.05308212,0.067802206,0.1296907,1.3061104,-1.9578075,1.2188824,-1.6775124,0.74067146,-0.36317083,0.6483293,0.022390919,-0.6572606,-0.40970692,-2.054582,2,nan,19.0,40,10.818957,76.852806,492.36816,,0.25343466,training,0,0.0
-1.3957422,-0.27184415,0.6511822,-1.4775836,-0.40468407,2.2828193,-0.6351662,0.5905152,-2.0856118,-0.71716875,3.1592786,-0.76004076,0.5010458,2.9237907,0.37919462,3.133947,1.0759634,1.9976678,-0.93586636,0.8260887,2,nan,11.0,40,10.945892,56.327045,724.30225,,0.0052651106,training,0,0.0
-0.48479834,-0.8967016,0.29075927,0.63345385,0.44816607,2.046563,2.8641238,-3.0946295,0.61146003,-1.5507675,-0.18702346,-2.9372735,-0.42265457,-2.844817,-0.6336295,1.0618579,-0.9466471,0.13154027,0.84323806,-0.09377314,1,nan,19.0,86,10.399558,61.23033,,,0.5477435,training,0,0.0
0.69678277,-0.18748525,-0.08105742,-1.7925408,-0.55627537,2.692365,3.761562,0.86241055,1.0116245,0.53879833,0.27154598,-0.731746,0.27632508,-1.6870418,-0.06593315,0.18933767,1.1592944,-1.8975644,0.06570739,3.6533246,3,nan,13.0,148,10.233622,88.895645,,,0.24849388,training,0,0.0
-0.5202457,0.5579061,-0.95801985,2.3595314,-0.12548725,0.8595649,-3.0381243,-5.494152,-0.37074327,0.1409258,-0.19425125,2.5327108,-0.96077746,-2.3740494,0.5025667,-1.615295,0.16085161,-5.2215004,-0.122039385,-4.052051,2,nan,7.0,117,10.72322,45.29808,,,0.17556484,training,0,0.0
-0.43078062,-1.7053945,-1.8157265,-1.5661883,-0.74832153,5.236856,-1.0870191,1.6343989,-1.6480025,0.24754083,1.675993,-0.27338928,0.60902053,3.4940026,0.5902385,0.4796926,-1.21329,4.267957,-0.4564955,3.1387281,3,nan,20.0,105,10.689098,71.70902,,,0.7231891,training,0,0.0
-0.30199042,0.531783,-0.46787336,-1.5728363,0.39510605,1.7393157,2.3825405,-0.57334036,-2.4724863,0.25900316,3.7185664,-3.0992472,-1.0718825,-1.9361542,0.70521486,0.8220518,-3.594481,1.8571781,1.5556151,2.3976128,2,nan,11.0,158,10.5433655,36.183163,,,0.7243824,validation,0,0.0
0.6656681,-3.4530244,-0.007816576,1.0047301,1.2053667,-1.4299669,1.9242445,3.3860583,0.6182784,2.735042,-0.69806963,-3.8561947,0.46298036,1.778184,0.23959443,-3.5916584,-8.482553,-0.34045208,-2.195301,4.093155,1,nan,19.0,177,10.5371065,91.79667,,,0.67428744,validation,0,0.0
0.20108478,-3.297263,-0.9543142,-1.1268455,-1.0476419,1.4297283,2.9245386,4.8488264,0.28041345,1.4922647,-2.475022,-0.66714877,-0.81657344,0.3871204,-0.54324514,-3.9701126,-4.6305456,-3.1543403,0.8880571,5.2740593,1,nan,10.0,176,10.80969,85.47114,,,0.6723678,validation,0,0.0
-0.1801751,-1.3699425,0.91852325,-1.2686304,1.969831,-2.20458,-0.90548843,0.22454296,-1.5102007,2.826496,1.6716,-2.7146165,0.7819032,1.116527,-0.0998097,2.4179718,-1.7545475,0.9952033,0.8234006,1.5557232,3,nan,3.0,68,10.799584,93.92186,,,0.9920751,training,0,0.0
1.055218,0.29743028,-0.76761836,0.71201587,1.7387604,-2.9710002,-3.5710254,2.5035467,0.3527985,1.4734215,-1.260479,-1.4899492,-0.32257193,4.853099,1.6041158,-0.7380426,2.5521786,-4.43888,-0.16854042,-0.16242328,3,nan,6.0,169,10.8477745,23.007381,,,0.25598046,training,1,7870.791394354773
0.1638331,-2.6815445,-0.27274486,3.1276472,0.34298316,-5.303966,-4.3210907,-0.20042485,-1.3585166,3.4590845,-3.7634785,-4.783154,-1.0721805,-0.7888301,0.77598685,3.098638,-2.818295,3.1820781,0.49087366,0.044454835,3,nan,nan,143,10.190362,1.780846,,,0.3053916,validation,0,0.0
0.425997,-3.5507445,1.5902749,-1.5966748,-1.0613176,4.5396743,2.9777079,-0.45697847,1.1395289,-0.39424422,-2.40839,1.5563619,1.6567628,-0.21706194,-1.5171237,2.5116942,3.177724,-3.457873,-1.8885573,1.1945658,2,nan,10.0,133,10.2002735,21.396513,,,0.96275413,training,0,0.0
-0.075114265,1.5229967,0.67216605,3.6603296,-1.584795,3.549652,-0.22627354,-0.18794578,3.8773603,0.8807463,-0.69601786,1.8935244,-0.21141149,2.5230734,-0.43718362,-0.5040748,3.6859536,-1.8923281,-0.7776842,-0.17054023,3,nan,7.0,13,10.7736635,37.532707,,,0.6726281,validation,0,0.0
1.768903,-6.1130347,1.3320185,1.823131,2.841483,-0.64166594,1.3344142,-2.5164921,0.28898916,-0.8559318,-3.073555,0.497637,2.025346,0.8593338,-1.8502104,2.7994726,-3.697661,-0.77423584,0.2568571,-4.3369145,1,nan,11.0,138,10.565534,59.475975,,,0.08972696,training,0,0.0
1.720594,-1.7526509,0.68193924,-2.9178033,0.077406935,0.8826478,0.9102612,5.1049123,-3.6806176,1.3538835,0.5834557,-2.3857503,-0.112669244,5.082209,0.061590027,0.28168026,-2.5494611,-2.9147828,0.41687796,1.9260985,2,nan,nan,124,10.268903,,,,0.8825914,validation,0,0.0
2.3067083,-1.4313236,0.902584,0.4497759,1.1583347,0.021886108,0.007867442,-2.7561917,-2.6848176,0.18329152,1.5823961,0.5433578,-0.27552307,-0.95428294,-0.8072394,1.27444,-3.7576191,-1.9041618,-0.22576989,-2.9608622,2,nan,18.0,65,10.479355,47.422962,,,0.7732763,training,0,0.0
0.57399845,-2.0793383,-0.97126484,-1.6686243,0.09957573,-0.7049447,-0.96741015,-3.5549495,-6.284566,-0.21326354,-0.3627318,-0.7757837,-2.1663768,-3.5532238,1.1905425,0.056359537,-5.144205,-5.1682663,1.2160381,-3.959915,2,nan,8.0,48,10.674659,39.538998,,2416.7747,0.8624919,training,0,0.0
-1.5462798,0.3502314,-1.0777476,3.4514809,-1.2258048,2.0580444,1.1740552,0.1669855,-0.90158933,2.7541673,-1.2531207,3.3335876,-1.6994995,-1.5755863,1.032971,-2.3642602,-5.4480376,-2.3099062,0.5643983,-2.0339775,3,nan,1.0,136,10.684231,27.147007,,,0.9859982,validation,1,8902.371949605424
0.5030812,-1.2597295,-1.5657461,2.6500704,-1.0125393,3.6021092,-1.3799436,-1.3862017,-2.03698,5.942737,-2.2144718,3.4993663,1.6053307,-0.5563495,-1.580855,-4.785917,-10.342212,2.705807,-0.93067867,-2.6275852,3,nan,4.0,175,10.821391,41.112183,,,0.21194205,training,1,13890.825230805507
0.12547705,-0.32372686,-0.87274325,-3.4365842,-0.025260685,-0.29875147,-1.7587225,1.0497093,1.9074694,-0.093049,-0.17576775,0.019968038,-0.75367355,5.2727046,0.88254124,-1.3413854,4.03984,0.6012664,-0.17865123,0.3307227,2,nan,nan,35,10.364664,0.47453675,,,0.38231742,training,0,0.0
0.71398675,-0.112326376,-0.025420215,-1.5226965,0.47277594,-1.0295405,-0.15399173,-0.4946367,0.72162753,-0.7155501,1.1590898,0.7239006,0.49679312,2.3890836,-0.24712683,0.0044311173,1.6792235,-1.4044937,-0.22397636,-1.455515,2,nan,19.0,44,10.6727495,24.439053,,,0.19184361,training,0,0.0
-2.7057812,-1.285564,-2.1212509,-1.8556013,-1.0528523,3.586524,-0.6172321,-2.6079557,0.25779217,-2.5029993,1.0810747,1.3597454,0.03412748,2.6115267,1.2544334,3.0415118,4.3023715,1.721615,-0.21349639,-1.947873,1,nan,2.0,194,10.553077,,,,0.19835374,training,0,0.0
0.83378977,-1.9594729,0.47968596,-1.4047924,-0.3430758,-0.7988861,1.9138464,0.44507325,0.8860392,-3.2446885,1.5486274,-2.1879447,-0.40854433,2.662368,1.4419694,1.9628463,1.3849648,-0.82284945,-0.30351013,0.3296622,3,nan,7.0,85,10.406415,13.019298,,,0.77087766,validation,1,6386.71122563656
-0.26792762,-3.0703046,0.07648268,-2.8561747,0.86288047,6.7602005,2.8680289,2.780798,1.2720463,0.5588763,-0.1898208,1.6730475,0.24076355,4.317996,-0.6204406,1.9835579,4.016032,-3.3398712,-0.9395619,3.9967892,1,nan,12.0,101,10.397959,34.80823,,,0.39454296,training,0,0.0
-1.7721775,-2.588023,-0.57891595,3.5458295,-0.64444375,2.42167,2.2048666,4.6882887,-1.5016457,1.4473696,-1.2789022,1.515956,-0.58396304,0.6038954,0.5523016,-1.7939113,-7.298023,-2.66646,-0.65734094,2.2420766,3,nan,6.0,166,10.61288,81.18657,,,0.44349077,validation,1,9761.441905401925
-0.46558324,-2.2133133,1.5924326,-1.6639224,0.5418561,-0.98702013,-1.9276396,-0.31698516,-1.6090276,-0.36401972,-3.2217965,0.5908346,-0.07045577,1.6999979,-0.4323727,-0.446523,-0.1144616,-1.0748514,-0.5409559,-3.2194343,3,nan,nan,178,10.06135,7.278452,,,0.535322,validation,0,0.0
0.9280653,-1.5623668,0.30868107,-0.17290956,-0.10930126,-0.74725693,-3.4802935,2.2564914,-0.2101692,0.34037614,-2.3664348,-3.0023327,0.5067039,4.040256,-0.38987017,0.14959796,1.7249678,0.5074502,-0.19604664,1.48005,2,nan,8.0,112,,,,,0.22100627,training,0,0.0
0.39276686,-5.7596765,-1.1030185,4.861849,-0.6353206,-1.7142756,5.801638,13.25704,-2.7524042,1.8987095,-2.5646052,3.2121007,0.28258187,3.6836767,0.36974898,-5.1257215,-18.963226,1.6821159,-0.26371557,2.9087498,1,nan,4.0,34,10.233647,93.904274,,,0.36094165,training,1,9307.468733856116
0.23604506,-0.9183692,-1.6267654,2.2021859,-0.023829713,-0.51139826,-5.6766987,-0.7359992,-1.6826278,2.2312539,-3.8361108,-0.111186795,-0.36980274,-0.042409256,-0.37026215,0.70313287,0.17935437,1.8966084,-0.48633245,-1.2626405,1,nan,14.0,66,10.165938,,,,0.6105501,training,0,0.0
1.1003047,-1.145046,0.7039462,-2.5484283,0.11589453,-1.7812214,1.7956302,9.67548,-5.4939227,-3.7882195,0.11701045,-0.068872415,-0.0013099002,1.9770359,1.095295,0.88577276,-2.1516888,-1.0342753,3.4150145,3.2521245,3,nan,16.0,137,10.423484,15.65696,,,0.60668975,validation,0,0.0
0.87333196,-1.4750825,-1.3083062,1.2250366,-0.23614816,1.0273551,1.9453354,-3.4985101,4.436482,0.11900495,-1.9582598,-1.4298854,1.7249708,-1.1161921,0.48970687,-1.5146613,-0.43313605,1.2693434,1.0959805,-0.30723107,3,nan,10.0,184,10.468448,72.07068,,,0.9125531,training,0,0.0
0.64463896,-0.53691936,0.8826577,3.3943775,0.47982132,-0.67665684,-1.8625203,1.8101226,0.6161799,-1.0495704,-1.6804858,-1.697357,-1.3392568,2.6683912,-1.2658113,1.456209,1.0968791,0.5333243,0.3283131,-0.23797013,1,nan,6.0,78,10.274437,64.51425,,,0.6253054,training,0,0.0
-0.50690687,-0.24017963,0.85418206,0.9980234,-0.40986267,1.3858346,-1.5004034,-1.5601852,0.34728009,-0.19619398,0.9516679,1.1669286,1.2663451,-1.1305339,0.23468311,-0.5557528,0.86117613,-2.491155,1.6472877,1.1911236,1,nan,20.0,76,10.310131,37.14327,,,0.62329024,training,1,9131.586593574748
